id,gap,magnitude,significance,depth,distance,latitude,longitude,name,hour
ci37437263,42,1.45,32,18.24,0.06063,33.9965,-116.977,California,13
ci37438919,79,1.45,32,-0.52,0.05237,33.7133333,-117.3405,California,13
nc72677471,62,1.45,32,1.51,0.007178,38.7476667,-122.7091667,California,23
uw61179877,71,1.45,32,21.19,0.06039,47.2848333,-122.2888333,Washington,15
nc72678756,84,1.45,32,2.44,0.006837,38.8058333,-122.8213333,California,6
mb80166024,112,1.45,32,-2,0.179,46.0001667,-112.47,Montana,15
nc72684041,87,1.45,32,-0.46,0.1935,39.8715,-122.9156667,California,15
ci37381893,99,1.45,32,2.88,0.06099,33.294,-115.7125,California,0
hv61386886,145,1.45,32,6.126,0.04772,19.3366667,-155.1095,Hawaii,10
nc72685051,177,1.45,32,3.78,0.09498,37.5006676,-118.870163,California,15
nc72668306,77,1.44,32,1.15,0.09377,39.26,-123.3995,California,16
nc72669210,125,1.44,32,2.77,0.1106,40.3711667,-121.2821667,California,22
ci37645640,37,1.44,32,12.98,0.06459,33.6465,-116.7183333,California,6
ci37646360,51,1.44,32,6.18,0.02879,34.1213333,-116.9265,California,1
ci37438143,48,1.44,32,12.69,0.02863,33.595,-116.625,California,13
nc72672135,286,1.44,32,-1.77,0.1498,37.454,-119.0046667,California,12
ci37439831,63,1.44,32,5.2,0.09861,34.7351667,-116.2988333,California,4
ci37442215,41,1.44,32,13.82,0.111,34.0448333,-117.2568333,California,11
ci37446183,54,1.44,32,4.78,0.04617,34.2943333,-116.8805,California,17
ci37446543,46,1.44,32,2.34,0.1579,35.449,-118.4048333,California,8
ci37668640,71,1.44,32,-0.53,0.06958,33.867,-117.5038333,California,15
uw61184172,128,1.44,32,0.07,0.2249,48.0828333,-120.6761667,Washington,7
nc72666881,122,1.43,31,15.12,0.1034,37.6723333,-121.619,California,0
ci37641888,99,1.43,31,-0.97,0.05611,35.0458333,-118.3286667,California,14
ci37642808,70,1.43,31,3.11,0.01983,33.1885,-115.6453333,California,14
uu60157292,110,1.43,31,6.06,0.05061,44.3413333,-110.523,Wyoming,14
ci37645328,110,1.43,31,0.26,0.1082,35.0416667,-117.677,California,19
ci37645496,40,1.43,31,1.73,0.009974,36.0203333,-117.776,California,0
ci37434775,45,1.43,31,1.55,0.09358,33.7646667,-115.913,California,21
ci37434783,73,1.43,31,8.34,0.00737,35.6666667,-118.4663333,California,21
nc72671620,52,1.43,31,4.26,0.03155,37.6443333,-122.051,California,7
nc72671755,76,1.43,31,8.55,0.04129,36.6085,-121.22,California,12
ci37438343,27,1.43,31,13.03,0.1237,34.0551667,-117.2461667,California,17
ci37439895,73,1.43,31,9.84,0.0834,33.4675,-116.5078333,California,7
nc72672445,55,1.43,31,7.78,0.03774,37.7891667,-121.9628333,California,9
ci37440447,29,1.43,31,11.36,0.0787,33.9833333,-116.7156667,California,23
ci37441439,24,1.43,31,15.43,0.04371,33.655,-116.7235,California,18
ci37441871,31,1.43,31,15.09,0.06137,33.6501667,-116.7238333,California,5
ci37442711,39,1.43,31,6.83,0.1446,33.037,-116.4196667,California,18
uw61193706,144,1.43,31,18.95,0.03095,47.4165,-121.8461667,Washington,22
ci37447023,117,1.43,31,2.88,0.09284,33.7655,-115.9076667,California,18
nc72678041,39,1.43,31,1.05,0.01181,38.7563333,-122.7113333,California,22
nc72681421,59,1.43,31,2.28,0.007899,38.8371667,-122.8003333,California,19
nc72682416,109,1.43,31,1.8,0.01294,37.6231651,-118.887001,California,18
uu60159157,66,1.43,31,4.71,0.08521,40.9096667,-111.5453333,Utah,19
nc72684986,85,1.43,31,-0.16,0.03109,37.5816667,-119.0116667,California,11
ci37643264,69,1.42,31,3.82,0.02064,33.191,-115.6453333,California,21
nc72669485,53,1.42,31,5.21,0.03163,37.0503333,-121.1951667,California,10
nc72671390,66,1.42,31,5.74,0.01968,37.3253333,-122.07,California,17
ci37439359,54,1.42,31,-0.53,0.03567,33.8181667,-117.4878333,California,17
uw61192256,74,1.42,31,5.48,0.1287,45.1728333,-121.7151667,Oregon,19
ci37440503,68,1.42,31,11.16,0.08256,33.2628333,-116.2016667,California,0
nc72673285,55,1.42,31,-0.22,0.0483,37.028,-121.2045,California,16
nc72676051,109,1.42,31,8.51,0.1248,39.2525,-123.45,California,10
nc72677276,107,1.42,31,4.57,0.05137,37.4808333,-118.7856667,California,15
nc72678526,170,1.42,31,7.53,0.08091,38.7306667,-122.915,California,21
nc72679436,146,1.42,31,4.06,0.07141,37.8293333,-122.583,California,3
nc72680276,149,1.42,31,3.8,0.03621,39.2345,-123.2726667,California,10
uw61183057,126,1.42,31,21.11,0.3672,47.7246667,-122.3118333,Washington,11
nc72683801,136,1.42,31,-2.31,0.006112,37.6413333,-118.8901667,California,7
ci37435095,47,1.41,31,0.95,0.09672,33.7685,-115.9115,California,6
nc72671925,87,1.41,31,3.99,0.02363,37.568,-118.84,California,20
nc72672180,146,1.41,31,5.96,0.06484,38.6508333,-122.7253333,California,14
ci37446599,38,1.41,31,6.15,0.1436,33.036,-116.4236667,California,10
nc72678606,70,1.41,31,1.42,0.01118,38.7553333,-122.713,California,23
ci37665360,40,1.41,31,-0.57,0.03073,33.822,-117.4815,California,13
ci37667560,180,1.41,31,0.6,0.05933,33.1691667,-115.6913333,California,16
nc72684566,146,1.41,31,1.08,0.02021,36.7556648,-121.5878296,California,13
nc72684916,156,1.41,31,6.04,0.09696,35.5366669,-120.7878342,California,8
uw61184817,77,1.41,31,-1.34,0.04581,47.159,-121.8093333,Washington,15
nc72666931,55,1.4,30,2.05,0.01002,38.8348333,-122.8023333,California,2
ak13831397,79.19999366,1.4,30,97,0.1607984,59.9464,-152.8283,Alaska,12
ak13808484,46.79999626,1.4,30,5.4,0.3512413,66.3658,-150.1971,Alaska,13
ak13831415,89.9999928,1.4,30,72.7,0.3036306,61.6867,-151.3328,Alaska,16
ak13809857,61.1999951,1.4,30,3,0.03413598,61.2971,-152.4237,Alaska,16
ak13811269,46.79999626,1.4,30,3.5,0.3314783,62.2068,-153.4684,Alaska,20
nn00553553,228.31,1.4,30,0,0.224,35.6923,-115.1236,Nevada,23
ak13812632,50.39999597,1.4,30,3,0.5030566,62.9088,-151.0824,Alaska,23
ak13832348,165.5999868,1.4,30,4.7,0.612651,60.3183,-147.7357,Alaska,3
ak13832374,97.19999222,1.4,30,83.7,0.1814597,59.9036,-152.7005,Alaska,7
ak13832379,147.5999882,1.4,30,90.3,0.2973424,59.9948,-152.0532,Alaska,8
ak13814049,89.9999928,1.4,30,0,0.2129007,61.0663,-148.2406,Alaska,8
ak13814053,61.1999951,1.4,30,29.6,0.2685963,61.2863,-149.3592,Alaska,8
ak13814055,136.7999891,1.4,30,16.3,0.03593261,51.7808,-177.2855,Alaska,9
ak13814521,68.39999453,1.4,30,16.6,0.1473237,65.977,-147.7564,Alaska,9
ak13832392,82.79999338,1.4,30,77,0.3198002,59.5384,-152.6402,Alaska,9
ak13832405,71.99999424,1.4,30,96.1,0.1581035,59.9415,-152.772,Alaska,12
ak13815524,32.39999741,1.4,30,2.7,0.182358,62.7133,-152.2003,Alaska,19
ak13815526,68.39999453,1.4,30,0,0.1320523,64.9915,-147.3396,Alaska,19
ak13816023,71.99999424,1.4,30,102.1,0.1365439,59.7799,-153.1323,Alaska,22
ak13832188,197.9999842,1.4,30,82.5,0.1832563,51.7607,178.6764,Alaska,22
ak13816032,53.99999568,1.4,30,18.6,0.1913412,64.88,-148.6435,Alaska,23
ak13832195,244.7999804,1.4,30,11.7,0.3521396,51.4908,-178.1699,Alaska,0
ak13816037,97.19999222,1.4,30,12.9,0.432988,67.6417,-146.7954,Alaska,0
ak13816059,64.79999482,1.4,30,85.3,0.3260884,60.175,-151.9955,Alaska,2
ak13832226,75.59999395,1.4,30,3.5,0.0530006,61.3076,-152.4781,Alaska,4
ak13818774,86.39999309,1.4,30,0,0.3206986,61.1596,-147.4195,Alaska,19
pr16212001,194.4,1.4,30,25,0.1176793,18.0708,-66.0514,Puerto Rico,21
ak13818864,0,1.4,30,0,0,60.1675,-141.3445,Alaska,23
nc72668676,115,1.4,30,7.15,0.03002,40.408,-121.4595,California,1
nc72668761,115,1.4,30,7.57,0.02698,40.4058333,-121.4563333,California,2
ak13839961,97.19999222,1.4,30,76.2,0,60.6197,-151.8273,Alaska,3
ak13839970,208.7999833,1.4,30,5.1,0,60.4578,-147.8239,Alaska,6
nc72669036,125,1.4,30,4.71,0.09963,37.4578333,-118.8411667,California,11
nc72669091,41,1.4,30,1.5,0.00571,38.7861667,-122.743,California,12
ak13819735,143.9999885,1.4,30,0,0.2039176,60.0168,-139.2502,Alaska,20
ak13820781,43.19999654,1.4,30,19.2,0,61.3921,-146.7422,Alaska,11
ak13820785,158.3999873,1.4,30,0,0,60.1006,-141.341,Alaska,11
ak13837649,61.1999951,1.4,30,102.1,0,59.8557,-152.9248,Alaska,14
nn00553994,184.5,1.4,30,12.8,0.379,38.7097,-119.5738,Nevada,17
ak13837661,259.1999793,1.4,30,25.2,0,51.4985,-174.8866,Alaska,18
ak13839803,68.39999453,1.4,30,100.6,0,59.6144,-152.9746,Alaska,6
ak13839815,75.59999395,1.4,30,98.4,0,59.5281,-152.9623,Alaska,8
ak13823545,61.1999951,1.4,30,3.5,0,61.2943,-152.4501,Alaska,10
ak13823548,39.59999683,1.4,30,69,0,62.655,-150.5724,Alaska,11
ak13839858,172.7999862,1.4,30,10.5,0,51.895,-177.825,Alaska,13
ak13839866,273.5999781,1.4,30,25.5,0,51.5251,-176.2824,Alaska,14
nn00554140,108.68,1.4,30,0,0.214,37.3961,-115.9866,Nevada,14
ak13824612,61.1999951,1.4,30,13.7,0.333275,62.3022,-151.3455,Alaska,19
ak13824632,57.59999539,1.4,30,57.5,0,59.9345,-151.7132,Alaska,20
ak13825786,46.79999626,1.4,30,49.1,0,61.7979,-150.3474,Alaska,1
ak13826123,82.79999338,1.4,30,7.3,0,60.3775,-147.2584,Alaska,3
ak13826929,35.99999712,1.4,30,126.9,0,63.1731,-150.9104,Alaska,8
ak13827181,64.79999482,1.4,30,88.5,0,63.1167,-149.6266,Alaska,9
ak13840358,68.39999453,1.4,30,88.8,0,61.9681,-151.3426,Alaska,13
ak13840377,53.99999568,1.4,30,10,0,60.6156,-145.0794,Alaska,17
ak13844662,111.5999911,1.4,30,0.8,0,60.5047,-147.7625,Alaska,20
nn00554345,175.86,1.4,30,12.9,0.323,38.6801,-119.3769,Nevada,23
nn00554385,199.31,1.4,30,7.6,0.236,38.9945,-118.3973,Nevada,0
ak13844713,187.199985,1.4,30,72.9,0,51.7539,-177.4761,Alaska,7
ak13829222,0,1.4,30,10.2,0,65.1668,-148.9766,Alaska,9
ak13844735,248.3999801,1.4,30,14.3,0,59.2403,-148.8837,Alaska,11
nc72669905,57,1.4,30,-0.31,0.01557,36.5876667,-121.4175,California,13
ak13829421,0,1.4,30,4.9,0,69.2682,-145.9506,Alaska,19
ak13841698,190.7999847,1.4,30,82.2,0,51.6087,179.5113,Alaska,21
ak13829858,0,1.4,30,63.7,0,59.8192,-151.7698,Alaska,6
ak13841755,0,1.4,30,22,0,53.2872,-166.0014,Alaska,9
ak13830148,0,1.4,30,117.3,0,63.9266,-148.636,Alaska,11
nn00554582,79.47,1.4,30,5.3,0.198,37.5505,-117.8768,California,15
ci37434551,118,1.4,30,1.68,0.0976,33.7698333,-115.9101667,California,16
ci37434583,45,1.4,30,2.44,0.09245,33.7636667,-115.9123333,California,17
ak13830708,0,1.4,30,0,0,64.9713,-147.3852,Alaska,19
ak13830871,143.9999885,1.4,30,10,0.4518526,63.4667,-146.8679,Alaska,21
ak13830889,71.99999424,1.4,30,20,0.3808857,61.281,-147.7108,Alaska,22
nn00554749,78.28,1.4,30,9,0.388,38.0021,-118.1269,Nevada,0
ak13831956,79.19999366,1.4,30,5,0.08174669,64.5661,-147.8561,Alaska,14
nn00554832,237.7,1.4,30,11.9,0.066,40.1364,-120.2142,California,14
ak13831974,93.59999251,1.4,30,30,0.2632064,61.6041,-146.4247,Alaska,17
nn00554899,60.6,1.4,30,10.8,0.186,38.2479,-118.7419,Nevada,1
nn00554908,82.63,1.4,30,7.1,0.19,38.2596,-118.7467,Nevada,3
nn00554913,96.09,1.4,30,3.6,0.079,37.3172,-117.3575,Nevada,4
ak13832895,0,1.4,30,16.9,0,63.5068,-147.7218,Alaska,4
ak13846802,255.5999796,1.4,30,22.1,0,51.4386,-178.4062,Alaska,13
ak13833677,111.5999911,1.4,30,10,0,54.7469,-164.0731,Alaska,15
ak13846810,64.79999482,1.4,30,74.7,0,61.3422,-151.4403,Alaska,15
nn00555066,62.57,1.4,30,5.2,0.19,38.2667,-118.7463,Nevada,20
ak13847396,255.5999796,1.4,30,42.6,0,51.4418,-175.4906,Alaska,10
nc72671745,81,1.4,30,2.6,0.009117,38.8133333,-122.819,California,11
nn00555141,61.43,1.4,30,5.7,0.189,38.2686,-118.7581,Nevada,12
ak13835023,57.59999539,1.4,30,10,0,62.8953,-149.2791,Alaska,13
ak13835344,118.7999905,1.4,30,1,0,69.3298,-144.0389,Alaska,17
ak13835514,93.59999251,1.4,30,13.7,0,60.3294,-140.1499,Alaska,18
ak13859161,93.59999251,1.4,30,102.8,0,60.3458,-152.4249,Alaska,22
ak13835852,0,1.4,30,14.5,0,64.7038,-149.0939,Alaska,23
ak13836011,0,1.4,30,4.3,0,63.5279,-147.3281,Alaska,23
ak13836018,0,1.4,30,75.2,0,62.3176,-151.2483,Alaska,1
ak13859184,79.19999366,1.4,30,16.5,0,60.7925,-147.3303,Alaska,4
ak13836371,0,1.4,30,1,0,65.3983,-144.702,Alaska,8
ak13859212,61.1999951,1.4,30,79.1,0,59.7517,-152.9541,Alaska,10
ak13859214,43.19999654,1.4,30,96,0,62.53,-151.2271,Alaska,10
nn00555301,82.26,1.4,30,10.9,0.186,38.2615,-118.7408,Nevada,13
